timestamp,auth_type,environment,region,instance_id,request_id,request_method,request_path,client_id,client_type,source_ip,response_status_code,response_time_ms,operation_type,operation_success,user_id,tenant_id,mfa_used,ip_reputation,correlation_id,is_anomalous
2025-03-29T15:03:48.176368,oauth2,production,us-east,auth-backup-us-east-5,req-7be7067a72e44601,POST,/auth/token/validate,client-f023d0e1,desktop-app,88.63.102.189,200,46.27,token_validation,True,2234331b-9c71-4fa0-8b42-8804f2590342,tenant-10,False,safe,5fd7ddc6-607c-43fa-8d3e-3783b3939f81,False
2025-04-16T22:32:39.402364,jwt,production,eu-central,auth-replica-eu-central-5,req-b8ce697fc1c5436f,POST,/auth/token/validate,client-8ba96261,mobile-android,65.199.217.179,200,54.02,token_validation,True,c486cada-15a1-4e67-b7ac-4d9e020e945f,tenant-15,False,safe,add78454-7cdf-4ec2-8619-2633546d4802,False
2025-04-10T23:03:47.396076,oidc,production,us-east,auth-replica-us-east-1,req-a2a3397145124fad,POST,/auth/token/refresh,client-c1b7c795,mobile-ios,118.34.245.154,503,265.79,token_refresh,False,08b50867-baba-415c-822e-80e2dde9d072,tenant-46,False,safe,02805747-c9ac-47d2-aa0f-0c86d45b4ca8,False
2025-04-10T12:31:19.327365,saml,dev,us-west,auth-failover-us-west-4,req-a1af65172f244fbf,POST,/auth/token,client-53b28178,third-party-service,116.253.51.209,200,197.99,login,True,e0b5a673-c1aa-428c-aa39-f43e45a5238b,tenant-66,False,safe,f36a5a39-f082-474d-85e9-97d4d55b6d04,False
2025-04-16T19:03:47.809368,oidc,production,global,auth-failover-global-4,req-e3f9a6e2853d4db9,POST,/auth/token/validate,client-d745a4c2,mobile-ios,114.245.128.189,200,47.51,token_validation,True,0fb18b79-6d1a-47e1-902f-a5250bd7d144,tenant-79,False,safe,1ec09078-51b2-417b-94e2-48c8b4775395,False
2025-03-27T04:16:47.290366,api-key,test,eu-central,auth-backup-eu-central-3,req-1c9f88924eb14849,POST,/auth/token/validate,client-66e34634,third-party-service,32.149.238.246,200,46.08,token_validation,True,2cf22111-15af-4461-8c2e-eecb1dd3c53f,tenant-86,False,safe,941e13ff-08cc-4c7a-b442-59359fe9c99b,False
2025-04-08T07:28:51.510364,api-key,staging,us-east,auth-backup-us-east-5,req-0e92305b947c493e,POST,/auth/logout,client-694c4a9f,internal-service,107.19.183.29,429,162.41,logout,False,1d391c61-53f3-4d79-803f-79407186f2e3,tenant-82,False,safe,9131469e-8dee-44e3-b95c-dad3a99e21da,True
2025-04-03T19:59:16.341365,saml,test,global,auth-backup-global-5,req-ea5d612442a0427f,POST,/auth/token/validate,client-b4a71ab9,web-app,21.193.96.79,429,20.11,token_validation,False,8f581fb0-5203-43c4-a7a3-eaf72717f897,tenant-85,False,safe,5da0b18a-85f9-403c-aaa6-96f762158aa5,False
2025-04-02T09:04:13.433364,oidc,staging,us-west,auth-replica-us-west-4,req-b2185562ae4e40ca,GET,/auth/permissions/check,client-7565eec6,internal-service,117.44.170.151,200,42.21,permission_check,True,97d76a7a-f8f5-4721-b8ec-92dfd6a2c083,tenant-66,False,safe,a0081b09-c9ce-4ed8-b946-c2c96e45d516,False
2025-04-07T10:19:01.474364,basic,dev,us-east,auth-primary-us-east-1,req-45ae3d8c337c4540,POST,/auth/token/refresh,client-a2ea0152,internal-service,238.184.27.125,200,106.71,token_refresh,True,9da33e71-3866-448a-87fe-f0d3917397db,tenant-64,False,safe,c3340abd-e146-4846-963a-a8ba237fe0b8,False
2025-03-19T15:03:48.322368,oidc,dev,us-west,auth-primary-us-west-5,req-c9c5ef264f254d4b,GET,/auth/permissions/check,client-67583645,admin-portal,63.143.157.164,200,57.89,permission_check,True,a786ee8c-0e0a-4cbe-9bc3-850330879d13,tenant-97,False,safe,b208da88-d298-4bdc-a46e-773e43881786,False
2025-04-12T02:03:46.250038,api-key,staging,ap-south,auth-backup-ap-south-3,req-0efa575dda9846c2,POST,/auth/password/reset,client-23dbef79,mobile-android,173.192.28.31,200,219.36,password_reset,True,ee796989-b751-43bf-8e14-f1af70c9afd4,tenant-15,False,safe,f0fe0f37-4c66-498a-ad40-88fb786d613f,False
2025-04-05T18:36:45.387364,oauth2,staging,global,auth-primary-global-4,req-c54d200eb41f4ee6,POST,/auth/password/reset,client-293ab915,web-app,10.138.235.148,200,167.21,password_reset,True,71cb4b1b-4f24-4716-bff0-69e20b738c51,tenant-73,False,safe,6f13ed8f-83bb-481a-a0c7-51dea4b6fad6,False
2025-03-18T22:31:19.321366,saml,dev,us-west,auth-failover-us-west-3,req-c62354e801874bec,POST,/auth/token/validate,client-7b7ee31c,admin-portal,199.229.59.187,200,43.74,token_validation,True,55e46a0d-c786-485c-a889-606dae79e6fa,tenant-43,False,safe,23024750-b1ae-45b6-8bcc-92b7f46c882f,False
2025-04-04T10:16:06.429365,oidc,production,ap-south,auth-failover-ap-south-1,req-6c5783585b0c468c,POST,/auth/token/validate,client-51778f83,mobile-ios,34.150.211.246,200,56.84,token_validation,True,d168766a-f3eb-404b-82d5-6ce1b2167b93,tenant-15,False,safe,cfb9a8e9-db64-4c5a-945c-bed71fac7360,False
2025-03-23T19:55:19.484364,oidc,test,us-east,auth-primary-us-east-1,req-060d0f27404548ed,POST,/auth/token,client-b1680f59,mobile-android,166.94.136.59,200,170.91,login,True,73a44b98-a11d-4b78-b0dc-8cca416d513b,tenant-77,False,safe,adbdc1e1-d410-42a8-a200-dc496b196828,False
2025-03-21T23:56:04.520364,basic,staging,ap-south,auth-failover-ap-south-2,req-c2e1dd4bd91d46a8,POST,/auth/token/validate,client-91a35568,third-party-service,26.97.126.254,401,11.92,token_validation,False,a801fb83-0230-4eb4-aacf-e1367497dc01,tenant-78,False,safe,e55cda42-f882-4096-9ff5-ddbf650be9c3,True
2025-04-11T10:03:48.178075,oauth2,test,global,auth-backup-global-4,req-156fefff76e44360,POST,/auth/logout,client-d4fefd9c,web-app,28.84.205.184,204,49.95,logout,True,50f7918e-e694-40b4-9f46-f4ef831a7d8c,tenant-54,False,safe,9b3c8431-31b2-467d-ba7c-fc9339d79ab1,False
2025-04-12T04:55:10.445365,basic,dev,ap-south,auth-replica-ap-south-2,req-f70bf051f3384482,POST,/auth/token/validate,client-90b4b8ba,admin-portal,52.167.63.157,200,49.18,token_validation,True,3f6f3ca9-dc36-4d38-a7cf-d709d7581364,tenant-91,False,safe,f0dc140b-7b20-4ee8-a8e1-581912ea76da,False
2025-03-19T05:03:46.557368,api-key,staging,ap-south,auth-failover-ap-south-4,req-9ae2e9b5afeb4a91,POST,/auth/token/validate,client-05aa19ee,internal-service,68.97.12.148,200,42.66,token_validation,True,3c842c84-0d66-4c08-9013-0c1a8de59ae5,tenant-98,False,safe,f1bdf007-c17e-45cc-a791-edd0aca3fde5,False
2025-04-04T11:03:47.554367,oauth2,production,us-east,auth-failover-us-east-5,req-7201ac461efb4e58,POST,/auth/token/refresh,client-4addedee,desktop-app,239.227.21.93,200,102.82,token_refresh,True,10d56d25-de86-4d5a-bf37-359ab86125f3,tenant-34,False,safe,6dd543d2-8a09-4e78-8674-8c0b9993ff82,False
2025-04-02T12:50:29.441364,basic,production,ap-south,auth-replica-ap-south-4,req-1b5b12bbbdd5464d,POST,/auth/logout,client-640b225a,mobile-ios,1.184.193.74,204,47.2,logout,True,980534f2-eee4-4f96-815e-4ef88552cd14,tenant-10,False,suspicious,d7590d70-aac8-4118-b2e1-00e5b2400e38,False
2025-03-27T18:10:27.287365,oauth2,staging,eu-central,auth-replica-eu-central-4,req-ec0387839cc549f6,POST,/auth/token,client-35b80e75,third-party-service,180.166.159.60,200,189.17,login,True,6985232c-026e-40a3-994b-0c7ef7f1ab28,tenant-2,False,safe,9497474b-03b5-4738-a7d9-7b3b5c1da2e9,False
2025-03-27T02:15:14.348365,oauth2,dev,us-east,auth-failover-us-east-2,req-46b4aa42bf61463e,POST,/auth/token,client-53ee9222,web-app,236.46.40.21,200,233.67,login,True,50f229be-bf99-49d4-a707-86f968605e07,tenant-65,False,suspicious,af683901-2d11-47c9-9c37-5287ce7d63d3,False
2025-04-17T02:16:28.509365,oidc,dev,ap-south,auth-primary-ap-south-2,req-531e18554c7d48a4,POST,/auth/token/refresh,client-0f89ab3e,third-party-service,204.136.65.133,401,440.99,token_refresh,False,18492a63-6852-44f6-8ba2-78b96101640c,tenant-74,False,safe,76e389da-c62b-4aeb-8f6e-44ee98894007,True
2025-03-24T15:03:48.207368,saml,staging,ap-south,auth-backup-ap-south-5,req-cdb20a880f0049bb,POST,/auth/logout,client-b068ae7e,internal-service,162.168.211.125,204,48.47,logout,True,8ab95459-3d7a-421b-9b64-849840b39954,tenant-6,False,safe,af67f29d-c585-4821-a3a2-0a5a331ad69c,False
2025-03-24T20:03:46.537076,oidc,production,us-east,auth-backup-us-east-2,req-bbc65b9a44634e57,POST,/auth/token/validate,client-1ed958ac,mobile-ios,46.39.167.247,200,40.91,token_validation,True,f08f8534-7bbe-4cc9-82dc-5b02736ea74c,tenant-19,False,safe,e2069e1c-8517-4a8c-af54-4cd5f9825c73,False
2025-03-18T05:42:06.356364,saml,dev,ap-south,auth-replica-ap-south-5,req-7d2719246ab44967,POST,/auth/mfa/validate,client-a112d9d6,desktop-app,40.55.244.24,200,179.0,mfa_validation,True,d911a052-8b24-4490-b598-80b49c6ebdff,tenant-43,True,safe,6b7f1c1f-8f15-4fca-9f56-f297c6fb5754,False
2025-04-14T16:40:47.535368,oidc,test,us-east,auth-backup-us-east-1,req-07bc86ffc9864f9c,POST,/auth/token,client-074aa12c,internal-service,172.172.27.24,400,1022.03,login,False,,tenant-76,False,safe,5839a98e-7ae0-4fd6-921f-25eef3628cba,True
2025-04-12T16:11:27.447365,jwt,dev,global,auth-primary-global-2,req-e90a4219928e4fcc,POST,/auth/token,client-0b60106a,mobile-android,189.207.111.212,200,224.92,login,True,58447a2b-3824-479f-b7b0-974ccdba3372,tenant-10,False,safe,b4026c6c-3702-4887-91db-cb99dd1a3109,False
2025-04-04T06:03:49.953368,api-key,test,us-west,auth-replica-us-west-2,req-a1da65d334f741ee,GET,/auth/permissions/check,client-11f65061,third-party-service,163.50.126.153,200,43.98,permission_check,True,eb5b95e6-7e32-428a-bd41-9d83a44bff2c,tenant-96,False,safe,81d986c2-cc09-4b5b-9711-02fc314e8823,False
2025-04-05T16:43:27.442364,basic,test,us-west,auth-failover-us-west-1,req-e43145e6524749f1,POST,/auth/token,client-d8faab5c,mobile-android,230.199.31.21,200,175.73,login,True,1e4dc9df-f896-422e-ab05-dc3306268d91,tenant-65,False,safe,38e80f8f-111f-4dd0-a1a2-4c1f8ecaad0e,False
2025-03-26T04:13:52.295366,jwt,dev,global,auth-primary-global-3,req-868ed5f98c0447fc,GET,/auth/permissions/check,client-15ba0377,third-party-service,245.74.208.162,200,46.94,permission_check,True,f4955e42-0a8d-49fd-b22f-37f3e7abd1df,tenant-92,False,safe,572d4e70-8e22-4f50-a107-6cf594eb06d7,False
2025-03-29T23:03:46.085086,jwt,dev,us-east,auth-failover-us-east-2,req-0bef929a85a74fa2,POST,/auth/token,client-3fc49778,mobile-android,195.60.81.143,403,493.9,login,False,,tenant-53,False,safe,1c8e2b77-43ff-4fa4-a145-062d3b3200ba,True
2025-04-08T02:48:48.441364,api-key,production,global,auth-replica-global-2,req-1d70c47a742e45f4,POST,/auth/logout,client-db158efd,mobile-ios,5.128.128.102,204,44.2,logout,True,88b86589-d19d-47c3-aaa9-f11067eca31b,tenant-13,False,safe,c61200f3-119e-4e8a-9e53-796d712138a4,False
2025-04-12T01:03:49.518368,oidc,production,eu-central,auth-failover-eu-central-3,req-c487e751318344f5,POST,/auth/token/validate,client-2676c183,admin-portal,242.208.161.92,200,51.48,token_validation,True,112de526-0af2-4b1f-8c34-9c2e0f642d7d,tenant-63,False,safe,cdc0f50c-794a-490a-a3ab-b814f603b9f6,False
2025-04-12T07:03:47.978368,api-key,staging,us-east,auth-replica-us-east-1,req-e5b9d92217904f67,GET,/auth/permissions/check,client-ba955db2,third-party-service,120.88.64.108,200,43.15,permission_check,True,e94abe49-5c16-45e5-8d6e-efe0b44bd77f,tenant-88,False,safe,053bc685-f3e2-4fd3-bba4-7e21f427beeb,False
2025-03-30T22:57:12.466365,basic,staging,us-east,auth-replica-us-east-4,req-e242e3ba272e46ec,POST,/auth/token,client-e2d49997,desktop-app,37.186.119.149,200,188.58,login,True,9d4833a4-a6f5-4722-a13f-ccab31f5027a,tenant-37,False,safe,6efddd63-8518-4306-961e-0d7bf2899196,False
2025-04-06T18:54:18.328366,oidc,test,us-east,auth-replica-us-east-5,req-418f6b855a4f4a34,POST,/auth/token,client-6dab074e,mobile-ios,143.150.70.133,200,182.32,login,True,f3e5d3f6-cc63-4cc3-87c6-e091d8050e25,tenant-62,False,safe,af55cf43-8890-4f93-99c4-c4b75f252e7c,False
2025-03-28T11:30:44.286365,oidc,production,us-east,auth-replica-us-east-3,req-80891c708be64eaf,POST,/auth/register,client-4b780e4e,web-app,227.196.54.87,201,270.13,register,True,ae4a8806-423c-4717-95cd-9dd311489e7d,tenant-71,False,safe,5d707633-b68a-4f55-8a78-ef14afa6f5d6,False
2025-03-21T20:28:52.345372,oauth2,test,global,auth-replica-global-4,req-1213715806474957,POST,/auth/logout,client-71710c23,web-app,63.94.59.140,204,44.74,logout,True,33b7784b-c479-4882-947f-aae3c5973faf,tenant-58,False,safe,3f34e58b-59b7-4656-b503-2262e33e726d,False
2025-04-15T10:50:11.372364,api-key,test,us-east,auth-primary-us-east-3,req-3df187844748419e,POST,/auth/token/validate,client-dd23b7a0,web-app,212.99.193.131,200,41.56,token_validation,True,4835faa6-3f3e-44f0-b16e-f254be82f1bd,tenant-34,False,safe,5c939e15-c7e5-443b-a80e-16b1c2fc7b82,False
2025-03-28T00:03:48.629368,basic,production,global,auth-primary-global-3,req-703ab1246eb84fcc,POST,/auth/token/validate,client-72bd7d10,mobile-ios,36.212.219.169,200,58.79,token_validation,True,0d0dc4b6-9318-496c-8542-9024ef1a0a76,tenant-42,False,safe,c16540df-9b16-49ab-a2e0-e38e83ad3f4c,False
2025-03-30T19:42:17.455364,oidc,production,ap-south,auth-backup-ap-south-1,req-bb1aa88b65a8430e,POST,/auth/token/validate,client-31ac7d0f,third-party-service,186.12.150.226,200,54.19,token_validation,True,b2a32708-7444-4d80-aba1-19c95f543ec5,tenant-90,False,safe,9cd44598-2ec6-4c85-b134-9ee135dd58d6,False
2025-04-08T15:03:46.262369,api-key,production,us-west,auth-replica-us-west-3,req-fed0bcd232804a5a,POST,/auth/token,client-b5da1e62,admin-portal,209.213.10.83,200,195.96,login,True,fb644f5d-5703-411d-a15f-2b2cc5cd3093,tenant-73,False,safe,f86686df-2d48-4dcd-9348-a7e6d8634620,False
2025-03-27T09:07:44.351365,api-key,test,eu-central,auth-primary-eu-central-2,req-b9608b9d1ea745b0,POST,/auth/token,client-bb445e3f,third-party-service,251.173.121.63,200,167.65,login,True,d7438732-ad4d-42e6-bb39-df739b8f2e0e,tenant-63,False,safe,6c05a985-f75a-4549-afd3-3bd38451b864,False
2025-04-07T07:52:28.481364,oauth2,dev,global,auth-failover-global-4,req-030f0108662a4e0d,POST,/auth/token,client-8c6d058d,third-party-service,0.65.245.212,200,184.37,login,True,5bb41b07-12da-43f0-a3e9-550ee05cb349,tenant-61,False,safe,4bf77793-cc46-409c-9684-57bd037d5168,False
2025-04-16T23:03:46.452086,oauth2,dev,eu-central,auth-replica-eu-central-1,req-7949f3e55c904887,POST,/auth/token/validate,client-7a71e44d,mobile-ios,25.214.207.130,200,54.26,token_validation,True,0ac34827-f6c6-4d75-95ab-4953152df990,tenant-49,False,safe,3e64bb04-f10a-4f59-8006-085e80bc4903,False
2025-03-28T06:38:48.362364,oidc,dev,global,auth-primary-global-1,req-fcb0b6cf470744fe,POST,/auth/token,client-e30d4cba,internal-service,214.11.246.3,200,209.82,login,True,aad5d113-eb26-47ef-b104-5410776acf47,tenant-89,False,safe,eeaaba57-312f-4815-b8c2-9d0af46984be,False
2025-04-16T23:03:47.810086,oauth2,staging,eu-central,auth-primary-eu-central-1,req-1666c15a30684fb2,POST,/auth/token/refresh,client-6d60f121,web-app,83.107.3.81,200,112.81,token_refresh,True,0ac34827-f6c6-4d75-95ab-4953152df990,tenant-98,False,safe,3e64bb04-f10a-4f59-8006-085e80bc4903,False
2025-03-22T08:03:49.366368,saml,staging,ap-south,auth-primary-ap-south-5,req-13860a94645a4831,POST,/auth/logout,client-13f2d2f2,third-party-service,194.164.35.242,204,52.33,logout,True,e92b741b-bbdd-47c5-b2c2-0d485b3ab783,tenant-10,False,safe,d65a54f5-3382-4968-98e2-e9d26aa4f955,False
2025-04-01T18:03:45.601081,oidc,staging,us-east,auth-failover-us-east-1,req-a12f90fc0e01481a,POST,/auth/token,client-46f8322d,internal-service,216.238.13.129,200,215.16,login,True,81ca172f-b589-4aee-9af0-9bdc3140c63d,tenant-11,False,safe,28b1ab71-c0e7-4ee0-96b5-e5e55bf02d58,False
2025-03-20T13:03:49.655368,api-key,staging,ap-south,auth-replica-ap-south-3,req-6b6618df48534d37,POST,/auth/logout,client-27481ffa,desktop-app,62.151.3.125,204,48.32,logout,True,408543ed-e960-4187-8579-9e531aab6442,tenant-30,False,safe,67aed67c-04bd-486e-9972-2f83f7150fe8,False
2025-03-17T12:45:48.364365,oidc,production,us-west,auth-primary-us-west-4,req-c1b517786375444b,POST,/auth/token,client-1278b4de,desktop-app,246.89.241.136,200,214.27,login,True,c3a8e673-8e38-4329-8449-038152e9c128,tenant-50,False,safe,92b4635f-4489-4489-9604-a09440139fc4,False
2025-03-22T23:49:14.411364,api-key,dev,us-west,auth-failover-us-west-3,req-9e29e0cdc2824ea3,GET,/auth/permissions/check,client-bd67a60b,desktop-app,244.202.110.112,200,48.82,permission_check,True,48cf29c6-065c-4b89-8395-583be1303412,tenant-21,False,safe,d2ffacf4-953f-42b1-86ad-be6be1394678,False
2025-04-05T00:35:21.500364,basic,production,eu-central,auth-replica-eu-central-1,req-49343096f151419d,POST,/auth/token/refresh,client-c8e1e7f3,web-app,143.150.47.242,200,102.67,token_refresh,True,5b3d3235-7d5d-4864-9f8f-7db6cdcf7c42,tenant-63,False,safe,de470a21-bd60-4917-8d43-a7cdc8b9b3ae,False
2025-04-12T01:03:45.654082,oidc,production,eu-central,auth-replica-eu-central-5,req-1de61b15fb744caf,POST,/auth/token/refresh,client-5faa1251,web-app,198.188.176.208,401,581.74,token_refresh,False,68697906-a75e-4d86-bd45-9a6d0a03e609,tenant-38,False,suspicious,5e961a6e-6953-4540-b552-1e2f8b8736d7,True
2025-04-06T01:03:47.360368,api-key,dev,us-east,auth-backup-us-east-2,req-9df0b96d07c34439,POST,/auth/logout,client-f619f445,desktop-app,80.39.142.194,204,53.23,logout,True,132d7473-79d6-4bde-9c1d-2e4c58d27edb,tenant-51,False,safe,514a4ea8-6c73-4b56-99e8-0b262494772a,False
2025-04-16T20:07:28.431364,api-key,staging,global,auth-primary-global-1,req-6667e93714784522,POST,/auth/token/refresh,client-5526fbe2,mobile-android,110.61.36.148,200,110.8,token_refresh,True,97e9aee9-5a3c-452a-b6f5-50186c84561e,tenant-30,False,safe,ecdf3a36-f768-45a0-a230-41665ebe7068,False
2025-04-12T13:16:46.412364,basic,dev,ap-south,auth-primary-ap-south-2,req-b725c19e276e4551,POST,/auth/token/validate,client-bec969df,internal-service,141.11.182.215,200,51.67,token_validation,True,16f9440e-c809-4408-9d4b-e7dc5d1a942a,tenant-4,False,safe,3b90ffa3-b234-49a5-9fdb-2ae4770c0a90,False
2025-04-03T06:03:47.384047,oauth2,test,us-west,auth-failover-us-west-3,req-4e6f23d62b954c98,POST,/auth/token,client-e85f06af,admin-portal,52.3.63.8,200,194.17,login,True,ad73ed4c-2c4a-4d35-800a-f68c0033200e,tenant-30,False,safe,36d25ca7-279b-4c04-bb5c-7ac6dd96818a,False
2025-04-15T06:02:44.532374,oauth2,dev,eu-central,auth-failover-eu-central-2,req-b78b951a0950463e,POST,/auth/token/validate,client-d08b0bb5,internal-service,54.135.241.225,401,290.95,token_validation,False,239b3c7f-d7ac-4c6f-a4ae-4f00b0aac749,tenant-47,False,safe,9c4ee99c-a2c2-4559-83d4-cbabc5a8a112,True
2025-04-06T04:59:56.433364,oidc,test,eu-central,auth-primary-eu-central-4,req-1f7f9d1babe94a76,GET,/auth/permissions/check,client-efe230f4,mobile-android,251.162.165.241,200,54.29,permission_check,True,d53de90e-cc4c-4440-b59b-a2aa48b8a335,tenant-75,False,safe,27136294-56c7-408b-a358-5dacbf2fa60f,False
2025-04-11T11:23:47.408364,jwt,staging,us-east,auth-backup-us-east-5,req-6810ad9a6ff341c9,POST,/auth/token/refresh,client-b5429ba1,desktop-app,118.119.161.102,200,103.67,token_refresh,True,7628237a-f943-4ca0-bfbe-7c84fdf8c19a,tenant-94,False,safe,0e3c86f6-a0bf-4d49-a4ab-9e6cced6a188,False
2025-03-22T00:03:46.359368,saml,staging,ap-south,auth-replica-ap-south-5,req-7979b28afae94397,POST,/auth/logout,client-dddbd503,third-party-service,41.15.178.189,204,48.13,logout,True,a87e2a3c-accb-470a-9081-36c7a37f678f,tenant-95,False,safe,82aac3e2-3f67-4827-90d9-b7250318480a,False
2025-03-18T14:19:27.329366,jwt,staging,us-west,auth-primary-us-west-5,req-727a858b206640ad,POST,/auth/token,client-1915eca6,mobile-ios,163.80.85.228,401,204.63,login,False,,tenant-13,False,safe,f8abac78-accf-4162-825b-0a59127d8cee,False
2025-04-08T05:03:44.908368,basic,staging,us-west,auth-backup-us-west-3,req-b6c784e1343645c9,POST,/auth/token/validate,client-44f8781f,web-app,124.42.92.162,200,50.31,token_validation,True,9fb95376-7bfd-465c-bb4d-869803974025,tenant-35,False,safe,98de96da-66eb-469c-9007-2ff2ff41e4d7,False
2025-03-25T01:16:51.513364,oauth2,staging,global,auth-failover-global-1,req-2e4d0b7f3fd74dab,POST,/auth/mfa/validate,client-06028af5,mobile-ios,58.67.23.161,500,3228.17,mfa_validation,False,1f562b83-0cfd-4a64-bfec-f7d0c9f03cd2,tenant-98,True,safe,2c8d897b-1d57-46c2-a072-d52adf2e64ff,True
2025-03-25T04:03:45.147076,oauth2,production,ap-south,auth-failover-ap-south-2,req-02f5d39254e94e73,POST,/auth/register,client-2ca29e0e,mobile-android,104.21.118.7,201,320.98,register,True,2c2188e7-0c25-441c-a4a1-54a850207edb,tenant-14,False,safe,33a7b250-a815-4ece-9af7-c43403f2168a,False
2025-03-31T01:37:41.492364,saml,production,global,auth-failover-global-1,req-17254038f8dc47cc,GET,/auth/permissions/check,client-b355b964,desktop-app,46.7.161.31,200,51.6,permission_check,True,125e9bd7-16b1-4c69-847e-d3fd82db1925,tenant-34,False,safe,4b98ae6a-30da-4c27-af0a-0e54d66f0795,False
2025-04-07T18:35:24.497365,jwt,dev,us-west,auth-backup-us-west-3,req-3fa509120b244ea9,POST,/auth/token/refresh,client-f8e29712,internal-service,29.16.182.246,200,107.49,token_refresh,True,1a9d1997-0779-4cff-94c8-11cc10759668,tenant-51,False,safe,a00da04c-d957-4f04-b35f-a05e62e7dbc8,False
2025-03-22T21:03:47.166080,oauth2,dev,us-east,auth-backup-us-east-2,req-afb53c6296374eb7,POST,/auth/mfa/validate,client-201265cb,desktop-app,205.187.188.122,200,184.24,mfa_validation,True,994224b1-fd8e-4ad0-986e-61abe358f5ab,tenant-15,True,suspicious,83b45104-dbfc-4a9a-906b-4dae0dbd368f,False
2025-03-28T14:03:44.913076,api-key,staging,global,auth-failover-global-1,req-08a60812cfb74c50,POST,/auth/token/validate,client-05c84821,desktop-app,118.72.120.215,200,42.14,token_validation,True,d8eff1be-6a19-452a-8962-941b746c4140,tenant-59,False,safe,82dbce21-0a8d-4672-b37c-caf150792c7d,False
2025-04-01T18:31:19.477364,jwt,staging,eu-central,auth-backup-eu-central-1,req-8f2f86e7e02f4ee3,POST,/auth/token,client-34734703,third-party-service,150.107.145.231,200,195.95,login,True,d8241ebd-7497-4f54-aa7a-4e5f25ce929d,tenant-27,False,safe,4823e155-ab0b-413f-b90d-530fb8f327cb,False
2025-04-09T10:42:51.281358,oauth2,dev,eu-central,auth-backup-eu-central-3,req-989fcb0a540244eb,POST,/auth/token,client-de42284f,web-app,80.142.186.215,200,239.79,login,True,d94944dc-5945-4e1b-a00f-7fb016ffada0,tenant-64,False,safe,f0c85164-4de3-44bf-8496-135dd5c32b46,False
2025-03-30T11:51:05.448364,jwt,test,ap-south,auth-primary-ap-south-2,req-8e18bd3d5ac94864,GET,/auth/permissions/check,client-68bdd7bb,mobile-ios,27.27.76.215,200,41.35,permission_check,True,f8c6c0eb-cdfc-4b5b-be6e-459f02c0181e,tenant-23,False,safe,7fee6d17-3757-4f52-9e2e-b81a0c8bc48e,False
2025-04-03T06:03:45.293368,oidc,production,eu-central,auth-primary-eu-central-2,req-66aa4ededb1e4211,POST,/auth/token,client-8d40e7d4,admin-portal,148.44.170.12,200,180.01,login,True,940da841-dd25-4a3e-85be-3b72ef842af0,tenant-19,False,safe,ffdcdd78-0709-42ee-8c3f-b5c602dc1801,False
2025-03-22T08:03:46.508368,oidc,dev,us-east,auth-primary-us-east-5,req-2e83c4c2df9c428f,POST,/auth/logout,client-9df56fba,mobile-android,249.135.140.166,204,48.55,logout,True,b5183bb3-b989-42b9-9179-89a0c3ab561b,tenant-23,False,safe,ef5723ee-4bca-4ecf-a8d8-b409eefe430a,False
2025-03-19T23:03:48.747368,api-key,test,global,auth-primary-global-1,req-5202be1a813a4667,POST,/auth/token/validate,client-8c15c75c,internal-service,140.110.244.205,200,59.83,token_validation,True,8a498a95-19fd-4a01-b52d-99a1f44cce9a,tenant-18,False,safe,9cf563db-0110-4be4-9734-63b04684af96,False
2025-03-22T21:03:45.195080,oauth2,dev,eu-central,auth-backup-eu-central-4,req-0ddcbc51384446da,POST,/auth/token,client-56aa8862,web-app,152.176.78.122,403,34.05,login,False,,tenant-27,False,safe,83b45104-dbfc-4a9a-906b-4dae0dbd368f,True
2025-04-08T16:58:21.449364,basic,test,ap-south,auth-backup-ap-south-5,req-b715e6b47af44004,POST,/auth/token/validate,client-d08bdba4,third-party-service,188.36.63.159,200,51.06,token_validation,True,15eb9a7e-d0c2-4b67-bea4-1027c8762ac6,tenant-62,False,safe,eb016961-1680-487e-8058-582afa8baa76,False
2025-03-26T11:59:50.438365,api-key,test,eu-central,auth-primary-eu-central-5,req-23b1d11ff5e1444b,POST,/auth/token/validate,client-8510497d,desktop-app,126.221.252.23,200,40.1,token_validation,True,74e88c23-b1af-4b14-be68-4442c65f2ad8,tenant-98,False,safe,5cdbe96a-eab5-4009-be80-20de91d293f5,False
2025-03-27T09:03:49.141368,api-key,dev,us-west,auth-backup-us-west-2,req-30f0b09265094d5c,POST,/auth/token/validate,client-d2f78ec1,internal-service,172.254.2.234,200,47.55,token_validation,True,67dcc843-abaf-4118-bef8-50ed2efef1b8,tenant-70,False,safe,efcb0d96-1d81-478c-a0e0-6ccc20d437dd,False
2025-03-19T15:03:47.608368,oidc,staging,eu-central,auth-backup-eu-central-5,req-2a43dad5e70e42e8,POST,/auth/token/validate,client-162b9fe1,internal-service,128.118.138.119,200,41.36,token_validation,True,a786ee8c-0e0a-4cbe-9bc3-850330879d13,tenant-6,False,safe,b208da88-d298-4bdc-a46e-773e43881786,False
2025-03-17T20:30:11.349365,oidc,production,us-west,auth-failover-us-west-1,req-635d1c685b584e22,POST,/auth/token,client-af059aeb,admin-portal,230.95.173.135,200,180.41,login,True,40a2e86f-9501-4338-8847-4e0e01338bfc,tenant-55,False,safe,58e4af82-e80d-41da-9da1-c4f8bfccbe97,False
